vp;vn;fp;fn;acuracia;precisao;sensibilidade;f1score;algoritmo;variacao;atividade;semana
17;41;9;3;0,8285714285714286;0,6538461538461539;0,85;0,7391304347826088;iforest;20-35;mcoffe;15
18;41;8;3;0,8428571428571429;0,6923076923076923;0,8571428571428571;0,7659574468085107;iforest;20-35;mcoffe;16
16;41;10;3;0,8142857142857143;0,6153846153846154;0,8421052631578947;0,7111111111111111;iforest;20-35;mcoffe;17
16;41;10;3;0,8142857142857143;0,6153846153846154;0,8421052631578947;0,7111111111111111;iforest;20-35;mcoffe;18
16;23;10;21;0,5571428571428572;0,6153846153846154;0,43243243243243246;0,5079365079365079;rce;20-35;mcoffe;1
19;32;7;12;0,7285714285714285;0,7307692307692307;0,6129032258064516;0,6666666666666667;rce;20-35;mcoffe;2
14;42;12;2;0,8;0,5384615384615384;0,875;0,6666666666666667;rce;20-35;mcoffe;3
13;44;13;0;0,8142857142857143;0,5;1,0;0,6666666666666666;rce;20-35;mcoffe;4
15;44;11;0;0,8428571428571429;0,5769230769230769;1,0;0,7317073170731707;rce;20-35;mcoffe;5
16;43;10;1;0,8428571428571429;0,6153846153846154;0,9411764705882353;0,744186046511628;rce;20-35;mcoffe;6
16;43;10;1;0,8428571428571429;0,6153846153846154;0,9411764705882353;0,744186046511628;rce;20-35;mcoffe;7
16;43;10;1;0,8428571428571429;0,6153846153846154;0,9411764705882353;0,744186046511628;rce;20-35;mcoffe;8
16;43;10;1;0,8428571428571429;0,6153846153846154;0,9411764705882353;0,744186046511628;rce;20-35;mcoffe;9
17;43;9;1;0,8571428571428571;0,6538461538461539;0,9444444444444444;0,7727272727272727;rce;20-35;mcoffe;10
16;43;10;1;0,8428571428571429;0,6153846153846154;0,9411764705882353;0,744186046511628;rce;20-35;mcoffe;11
16;43;10;1;0,8428571428571429;0,6153846153846154;0,9411764705882353;0,744186046511628;rce;20-35;mcoffe;12
16;43;10;1;0,8428571428571429;0,6153846153846154;0,9411764705882353;0,744186046511628;rce;20-35;mcoffe;13
16;43;10;1;0,8428571428571429;0,6153846153846154;0,9411764705882353;0,744186046511628;rce;20-35;mcoffe;14
16;43;10;1;0,8428571428571429;0,6153846153846154;0,9411764705882353;0,744186046511628;rce;20-35;mcoffe;15
16;43;10;1;0,8428571428571429;0,6153846153846154;0,9411764705882353;0,744186046511628;rce;20-35;mcoffe;16
16;43;10;1;0,8428571428571429;0,6153846153846154;0,9411764705882353;0,744186046511628;rce;20-35;mcoffe;17
16;43;10;1;0,8428571428571429;0,6153846153846154;0,9411764705882353;0,744186046511628;rce;20-35;mcoffe;18
28;20;0;22;0,6857142857142857;1,0;0,56;0,717948717948718;ocsvm;20-35;mhotfood;1
28;29;0;13;0,8142857142857143;1,0;0,6829268292682927;0,8115942028985507;ocsvm;20-35;mhotfood;2
28;33;0;9;0,8714285714285714;1,0;0,7567567567567568;0,8615384615384616;ocsvm;20-35;mhotfood;3
28;34;0;8;0,8857142857142857;1,0;0,7777777777777778;0,8750000000000001;ocsvm;20-35;mhotfood;4
28;38;0;4;0,9428571428571428;1,0;0,875;0,9333333333333333;ocsvm;20-35;mhotfood;5
28;38;0;4;0,9428571428571428;1,0;0,875;0,9333333333333333;ocsvm;20-35;mhotfood;6
28;38;0;4;0,9428571428571428;1,0;0,875;0,9333333333333333;ocsvm;20-35;mhotfood;7
28;34;0;8;0,8857142857142857;1,0;0,7777777777777778;0,8750000000000001;ocsvm;20-35;mhotfood;8
28;36;0;6;0,9142857142857143;1,0;0,8235294117647058;0,9032258064516129;ocsvm;20-35;mhotfood;9
28;37;0;5;0,9285714285714286;1,0;0,8484848484848485;0,9180327868852458;ocsvm;20-35;mhotfood;10
28;37;0;5;0,9285714285714286;1,0;0,8484848484848485;0,9180327868852458;ocsvm;20-35;mhotfood;11
28;37;0;5;0,9285714285714286;1,0;0,8484848484848485;0,9180327868852458;ocsvm;20-35;mhotfood;12
28;36;0;6;0,9142857142857143;1,0;0,8235294117647058;0,9032258064516129;ocsvm;20-35;mhotfood;13
28;35;0;7;0,9;1,0;0,8;0,888888888888889;ocsvm;20-35;mhotfood;14
28;34;0;8;0,8857142857142857;1,0;0,7777777777777778;0,8750000000000001;ocsvm;20-35;mhotfood;15
28;34;0;8;0,8857142857142857;1,0;0,7777777777777778;0,8750000000000001;ocsvm;20-35;mhotfood;16
28;34;0;8;0,8857142857142857;1,0;0,7777777777777778;0,8750000000000001;ocsvm;20-35;mhotfood;17
28;33;0;9;0,8714285714285714;1,0;0,7567567567567568;0,8615384615384616;ocsvm;20-35;mhotfood;18
16;42;12;0;0,8285714285714286;0,5714285714285714;1,0;0,7272727272727273;lof;20-35;mhotfood;1
16;42;12;0;0,8285714285714286;0,5714285714285714;1,0;0,7272727272727273;lof;20-35;mhotfood;2
21;42;7;0;0,9;0,75;1,0;0,8571428571428571;lof;20-35;mhotfood;3
28;39;0;3;0,9571428571428572;1,0;0,9032258064516129;0,9491525423728813;lof;20-35;mhotfood;4
28;40;0;2;0,9714285714285714;1,0;0,9333333333333333;0,9655172413793104;lof;20-35;mhotfood;5
28;40;0;2;0,9714285714285714;1,0;0,9333333333333333;0,9655172413793104;lof;20-35;mhotfood;6
28;38;0;4;0,9428571428571428;1,0;0,875;0,9333333333333333;lof;20-35;mhotfood;7
